Katie,F,388,240854,1885
Irene,F,376,240854,1885
Etta,F,372,240854,1885
Georgia,F,371,240854,1885
Lulu,F,360,240854,1885
Olive,F,349,240854,1885
Emily,F,346,240854,1885
Viola,F,345,240854,1885
Harriet,F,342,240854,1885
Amanda,F,339,240854,1885
Jane,F,330,240854,1885
Esther,F,320,240854,1885
Kathryn,F,320,240854,1885
Charlotte,F,317,240854,1885
Willie,F,312,240854,1885
Beulah,F,309,240854,1885
Kate,F,309,240854,1885
Ollie,F,305,240854,1885
Rebecca,F,302,240854,1885
Susan,F,302,240854,1885
Eliza,F,300,240854,1885
Amelia,F,298,240854,1885
Virginia,F,289,240854,1885
Nannie,F,285,240854,1885
Hazel,F,281,240854,1885
Ruby,F,272,240854,1885
Matilda,F,260,240854,1885
Belle,F,255,240854,1885
Pauline,F,254,240854,1885
Estella,F,246,240854,1885
Mildred,F,245,240854,1885
Amy,F,240,240854,1885
Hannah,F,236,240854,1885
Theresa,F,232,240854,1885
Leona,F,231,240854,1885
Iva,F,229,240854,1885
Henrietta,F,225,240854,1885
Augusta,F,223,240854,1885
Eleanor,F,222,240854,1885
Ora,F,218,240854,1885
Sara,F,215,240854,1885
Rachel,F,212,240854,1885
Josie,F,211,240854,1885
Ann,F,208,240854,1885
Anne,F,203,240854,1885
Marion,F,198,240854,1885
Mayme,F,198,240854,1885
Dorothy,F,196,240854,1885
Barbara,F,195,240854,1885
Nina,F,193,240854,1885
Evelyn,F,191,240854,1885
Lola,F,191,240854,1885
Beatrice,F,188,240854,1885
Sophia,F,185,240854,1885
Estelle,F,183,240854,1885
Mable,F,180,240854,1885
Allie,F,176,240854,1885
Maria,F,175,240854,1885
Lela,F,168,240854,1885
Goldie,F,167,240854,1885
Victoria,F,163,240854,1885
Eula,F,158,240854,1885
Callie,F,157,240854,1885
Alta,F,155,240854,1885
Betty,F,155,240854,1885
Delia,F,155,240854,1885
Janie,F,155,240854,1885
Celia,F,153,240854,1885
Essie,F,153,240854,1885
Millie,F,152,240854,1885
Nell,F,151,240854,1885
Inez,F,150,240854,1885
Rena,F,148,240854,1885
Rosie,F,142,240854,1885
Ola,F,139,240854,1885
Louisa,F,138,240854,1885
Eunice,F,136,240854,1885
Lou,F,135,240854,1885
Christine,F,132,240854,1885
Birdie,F,131,240854,1885
Luella,F,131,240854,1885
Bettie,F,127,240854,1885
Bertie,F,126,240854,1885
Ina,F,126,240854,1885
Sophie,F,125,240854,1885
Vera,F,124,240854,1885
Leila,F,123,240854,1885
Hilda,F,121,240854,1885
Olga,F,121,240854,1885
Winifred,F,120,240854,1885
Hulda,F,113,240854,1885
Lora,F,113,240854,1885
Sylvia,F,112,240854,1885
Dollie,F,110,240854,1885
Nelle,F,109,240854,1885
Elva,F,108,240854,1885
Verna,F,108,240854,1885
Christina,F,107,240854,1885
Sally,F,107,240854,1885
Hettie,F,106,240854,1885
Rhoda,F,106,240854,1885
Isabelle,F,105,240854,1885
Lois,F,105,240854,1885
Lelia,F,104,240854,1885
Isabel,F,102,240854,1885
Mathilda,F,102,240854,1885
Tillie,F,101,240854,1885
Lucille,F,100,240854,1885
Jean,F,99,240854,1885
Cornelia,F,98,240854,1885
Alberta,F,97,240854,1885
Bess,F,97,240854,1885
Bernice,F,96,240854,1885
Adelaide,F,94,240854,1885
Sue,F,94,240854,1885
Violet,F,92,240854,1885
Gladys,F,91,240854,1885
Loretta,F,91,240854,1885
Frieda,F,90,240854,1885
Abbie,F,88,240854,1885
Lily,F,88,240854,1885
Lura,F,88,240854,1885
Roxie,F,88,240854,1885
Genevieve,F,87,240854,1885
Gertie,F,87,240854,1885
Gussie,F,87,240854,1885
Johanna,F,87,240854,1885
Adeline,F,86,240854,1885
Carolyn,F,86,240854,1885
Helena,F,86,240854,1885
Marguerite,F,86,240854,1885
Fanny,F,85,240854,1885
Hester,F,85,240854,1885
Leah,F,85,240854,1885
Cecelia,F,84,240854,1885
Lucinda,F,84,240854,1885
Myra,F,84,240854,1885
Mina,F,82,240854,1885
Jeannette,F,81,240854,1885
Lilly,F,80,240854,1885
Winnie,F,80,240854,1885
Harriett,F,78,240854,1885
Katharine,F,78,240854,1885
Lucile,F,78,240854,1885
Minerva,F,77,240854,1885
Virgie,F,77,240854,1885
Elma,F,76,240854,1885
Jeanette,F,76,240854,1885
Wilhelmina,F,76,240854,1885
Hallie,F,75,240854,1885
Flossie,F,73,240854,1885
Lenora,F,73,240854,1885
Dessie,F,72,240854,1885
Meta,F,72,240854,1885
Phoebe,F,72,240854,1885
Adele,F,71,240854,1885
Cecilia,F,71,240854,1885
Regina,F,71,240854,1885
Lettie,F,70,240854,1885
Mabelle,F,70,240854,1885
Irma,F,69,240854,1885
Eugenia,F,68,240854,1885
Lida,F,68,240854,1885
Naomi,F,68,240854,1885
Selma,F,68,240854,1885
Blanch,F,67,240854,1885
Claudia,F,67,240854,1885
Freda,F,67,240854,1885
Elsa,F,66,240854,1885
Francis,F,66,240854,1885
Teresa,F,66,240854,1885
Marian,F,64,240854,1885
Mittie,F,63,240854,1885
Lila,F,62,240854,1885
Cassie,F,60,240854,1885
Emilie,F,60,240854,1885
Linda,F,60,240854,1885
Myrtie,F,60,240854,1885
Cynthia,F,59,240854,1885
Marjorie,F,59,240854,1885
Olivia,F,59,240854,1885
Cordelia,F,58,240854,1885
Orpha,F,57,240854,1885
Catharine,F,56,240854,1885
Zella,F,56,240854,1885
Elnora,F,55,240854,1885
Erma,F,55,240854,1885
Linnie,F,55,240854,1885
Madge,F,55,240854,1885
Mandy,F,55,240854,1885
Maudie,F,54,240854,1885
Bonnie,F,53,240854,1885
Elvira,F,53,240854,1885
Leola,F,53,240854,1885
Alvina,F,51,240854,1885
Juanita,F,51,240854,1885
Norma,F,51,240854,1885
Ophelia,F,51,240854,1885
Vivian,F,51,240854,1885
Artie,F,50,240854,1885
Geneva,F,50,240854,1885
Ivy,F,50,240854,1885
Annette,F,49,240854,1885
Claire,F,49,240854,1885
Kittie,F,49,240854,1885
Lorena,F,49,240854,1885
Lyda,F,49,240854,1885
Margie,F,49,240854,1885
Rosalie,F,49,240854,1885
Fay,F,48,240854,1885
Isabella,F,48,240854,1885
Louella,F,48,240854,1885
Zora,F,48,240854,1885
Janet,F,46,240854,1885
Lee,F,46,240854,1885
Bell,F,45,240854,1885
John,F,45,240854,1885
Malinda,F,45,240854,1885
Melissa,F,45,240854,1885
Pearle,F,45,240854,1885
Pearlie,F,45,240854,1885
Roberta,F,45,240854,1885
Dolly,F,44,240854,1885
Fern,F,44,240854,1885
Melvina,F,44,240854,1885
Dona,F,43,240854,1885
Floy,F,43,240854,1885
Letha,F,43,240854,1885
Lilla,F,43,240854,1885
Lina,F,43,240854,1885
Polly,F,43,240854,1885
Vina,F,43,240854,1885
Eda,F,42,240854,1885
Ila,F,42,240854,1885
Leota,F,42,240854,1885
Miriam,F,42,240854,1885
Antoinette,F,41,240854,1885
Dovie,F,41,240854,1885
Madeline,F,41,240854,1885
Rosetta,F,41,240854,1885
Gracie,F,40,240854,1885
Joanna,F,40,240854,1885
Neva,F,40,240854,1885
Edythe,F,39,240854,1885
Isabell,F,39,240854,1885
Margret,F,39,240854,1885
Mertie,F,39,240854,1885
Nola,F,39,240854,1885
Bridget,F,38,240854,1885
Evie,F,38,240854,1885
Georgie,F,38,240854,1885
Golda,F,38,240854,1885
Kathleen,F,38,240854,1885
Lessie,F,38,240854,1885
Nona,F,38,240854,1885
Zula,F,38,240854,1885
Alpha,F,35,240854,1885
Berta,F,35,240854,1885
Corinne,F,35,240854,1885
Frankie,F,35,240854,1885
Anita,F,34,240854,1885
Chloe,F,34,240854,1885
Dorothea,F,34,240854,1885
Hilma,F,34,240854,1885
June,F,34,240854,1885
Lucretia,F,34,240854,1885
Veronica,F,34,240854,1885
Antonia,F,33,240854,1885
Lavina,F,33,240854,1885
Ona,F,33,240854,1885
Pansy,F,33,240854,1885
Sudie,F,33,240854,1885
William,F,33,240854,1885
Adah,F,32,240854,1885
Cecile,F,32,240854,1885
Cleo,F,32,240854,1885
Elisabeth,F,32,240854,1885
Leta,F,32,240854,1885
Lona,F,32,240854,1885
Magdalena,F,32,240854,1885
Phebe,F,32,240854,1885
Priscilla,F,32,240854,1885
Tina,F,32,240854,1885
Velma,F,32,240854,1885
Cecil,F,31,240854,1885
Constance,F,31,240854,1885
Ettie,F,31,240854,1885
Johnnie,F,31,240854,1885
Maybelle,F,31,240854,1885
Nan,F,31,240854,1885
Opal,F,31,240854,1885
Rita,F,31,240854,1885
Belva,F,30,240854,1885
Doris,F,30,240854,1885
Eloise,F,30,240854,1885
Faye,F,30,240854,1885
Lue,F,30,240854,1885
Molly,F,30,240854,1885
Rilla,F,30,240854,1885
Angie,F,29,240854,1885
Audrey,F,29,240854,1885
Clementine,F,29,240854,1885
Emelia,F,29,240854,1885
George,F,29,240854,1885
Rosella,F,29,240854,1885
Helene,F,28,240854,1885
Inga,F,28,240854,1885
Jimmie,F,28,240854,1885
Lennie,F,28,240854,1885
Mazie,F,28,240854,1885
Retta,F,28,240854,1885
Una,F,28,240854,1885
Vinnie,F,28,240854,1885
Angeline,F,27,240854,1885
Annabelle,F,27,240854,1885
Clare,F,27,240854,1885
Dena,F,27,240854,1885
Leonora,F,27,240854,1885
Marcella,F,27,240854,1885
Oma,F,27,240854,1885
Susanna,F,27,240854,1885
Tennie,F,27,240854,1885
Vesta,F,27,240854,1885
Zoe,F,27,240854,1885
Adella,F,26,240854,1885
Donna,F,26,240854,1885
Ernestine,F,26,240854,1885
James,F,26,240854,1885
Mariah,F,26,240854,1885
Muriel,F,26,240854,1885
Savannah,F,26,240854,1885
Tena,F,26,240854,1885
Aline,F,25,240854,1885
Bella,F,25,240854,1885
Clyde,F,25,240854,1885
Eddie,F,25,240854,1885
Elise,F,25,240854,1885
Ellie,F,25,240854,1885
Harriette,F,25,240854,1885
Kathrine,F,25,240854,1885
Lenna,F,25,240854,1885
Lovie,F,25,240854,1885
Malissa,F,25,240854,1885
Meda,F,25,240854,1885
Ray,F,25,240854,1885
Vida,F,25,240854,1885
Willa,F,25,240854,1885
Albina,F,24,240854,1885
Avis,F,24,240854,1885
Carmen,F,24,240854,1885
Charles,F,24,240854,1885
Dixie,F,24,240854,1885
Georgiana,F,24,240854,1885
Georgianna,F,24,240854,1885
Jannie,F,24,240854,1885
Missouri,F,24,240854,1885
Octavia,F,24,240854,1885
Adelia,F,23,240854,1885
Besse,F,23,240854,1885
Christena,F,23,240854,1885
Emmer,F,23,240854,1885
Iona,F,23,240854,1885
Lucia,F,23,240854,1885
Marcia,F,23,240854,1885
Wilma,F,23,240854,1885
Adda,F,22,240854,1885
Connie,F,22,240854,1885
Corrie,F,22,240854,1885
Donie,F,22,240854,1885
Elizebeth,F,22,240854,1885
Glenna,F,22,240854,1885
Lavinia,F,22,240854,1885
Lenore,F,22,240854,1885
Lilian,F,22,240854,1885
Reba,F,22,240854,1885
Tommie,F,22,240854,1885
Vernie,F,22,240854,1885
Winnifred,F,22,240854,1885
Charity,F,21,240854,1885
Donnie,F,21,240854,1885
Era,F,21,240854,1885
Leora,F,21,240854,1885
Mallie,F,21,240854,1885
Manda,F,21,240854,1885
Mellie,F,21,240854,1885
Patsy,F,21,240854,1885
Rosanna,F,21,240854,1885
Vada,F,21,240854,1885
Vallie,F,21,240854,1885
Annetta,F,20,240854,1885
Cordie,F,20,240854,1885
Florida,F,20,240854,1885
Hope,F,20,240854,1885
Hortense,F,20,240854,1885
Iola,F,20,240854,1885
Ione,F,20,240854,1885
Lotta,F,20,240854,1885
Ludie,F,20,240854,1885
Luvenia,F,20,240854,1885
Magdalene,F,20,240854,1885
Minna,F,20,240854,1885
Pattie,F,20,240854,1885
Rowena,F,20,240854,1885
Adaline,F,19,240854,1885
Agatha,F,19,240854,1885
Amalia,F,19,240854,1885
Clarice,F,19,240854,1885
Easter,F,19,240854,1885
Eleanora,F,19,240854,1885
Eugenie,F,19,240854,1885
Geraldine,F,19,240854,1885
Henry,F,19,240854,1885
Julie,F,19,240854,1885
Liza,F,19,240854,1885
Louie,F,19,240854,1885
Myrta,F,19,240854,1885
Pinkie,F,19,240854,1885
Tessie,F,19,240854,1885
Ursula,F,19,240854,1885
America,F,18,240854,1885
Angela,F,18,240854,1885
Angelina,F,18,240854,1885
Ava,F,18,240854,1885
Carolina,F,18,240854,1885
Cathrine,F,18,240854,1885
Clora,F,18,240854,1885
Corine,F,18,240854,1885
Elinor,F,18,240854,1885
Frank,F,18,240854,1885
Idella,F,18,240854,1885
Kitty,F,18,240854,1885
Lelah,F,18,240854,1885
Letitia,F,18,240854,1885
Libbie,F,18,240854,1885
Marietta,F,18,240854,1885
Mathilde,F,18,240854,1885
Sena,F,18,240854,1885
Theodora,F,18,240854,1885
Zelma,F,18,240854,1885
Aimee,F,17,240854,1885
Almeda,F,17,240854,1885
Alva,F,17,240854,1885
Ara,F,17,240854,1885
Aurelia,F,17,240854,1885
Camille,F,17,240854,1885
Docia,F,17,240854,1885
Elda,F,17,240854,1885
Gail,F,17,240854,1885
Jenny,F,17,240854,1885
Mahala,F,17,240854,1885
Mame,F,17,240854,1885
Maybell,F,17,240854,1885
Mona,F,17,240854,1885
Natalie,F,17,240854,1885
Odessa,F,17,240854,1885
Queen,F,17,240854,1885
Rae,F,17,240854,1885
Samantha,F,17,240854,1885
Tilda,F,17,240854,1885
Veda,F,17,240854,1885
Verda,F,17,240854,1885
Alida,F,16,240854,1885
Altha,F,16,240854,1885
Celeste,F,16,240854,1885
Celina,F,16,240854,1885
Delphia,F,16,240854,1885
Ethyl,F,16,240854,1885
Evalyn,F,16,240854,1885
Lea,F,16,240854,1885
Maye,F,16,240854,1885
Merle,F,16,240854,1885
Mintie,F,16,240854,1885
Onie,F,16,240854,1885
Paula,F,16,240854,1885
Shirley,F,16,240854,1885
Sophronia,F,16,240854,1885
Alda,F,15,240854,1885
Anastasia,F,15,240854,1885
Camilla,F,15,240854,1885
Elmira,F,15,240854,1885
Erna,F,15,240854,1885
Ethelyn,F,15,240854,1885
Iris,F,15,240854,1885
Jesse,F,15,240854,1885
Lonnie,F,15,240854,1885
Louvenia,F,15,240854,1885
Luna,F,15,240854,1885
Neta,F,15,240854,1885
Norah,F,15,240854,1885
Ottilie,F,15,240854,1885
Petra,F,15,240854,1885
Selena,F,15,240854,1885
Tressa,F,15,240854,1885
Vella,F,15,240854,1885
Vena,F,15,240854,1885
Althea,F,14,240854,1885
Amie,F,14,240854,1885
Arrie,F,14,240854,1885
Bennie,F,14,240854,1885
Bulah,F,14,240854,1885
Cordia,F,14,240854,1885
Dicie,F,14,240854,1885
Effa,F,14,240854,1885
Emilia,F,14,240854,1885
Esta,F,14,240854,1885
Estell,F,14,240854,1885
Etha,F,14,240854,1885
Hanna,F,14,240854,1885
India,F,14,240854,1885
Ira,F,14,240854,1885
Isa,F,14,240854,1885
Johnie,F,14,240854,1885
Joseph,F,14,240854,1885
Judith,F,14,240854,1885
Lonie,F,14,240854,1885
Lutie,F,14,240854,1885
Margaretta,F,14,240854,1885
Matie,F,14,240854,1885
Maymie,F,14,240854,1885
Mettie,F,14,240854,1885
Minta,F,14,240854,1885
Paralee,F,14,240854,1885
Philomena,F,14,240854,1885
Prudence,F,14,240854,1885
Viva,F,14,240854,1885
Winona,F,14,240854,1885
Zona,F,14,240854,1885
Adela,F,13,240854,1885
Adline,F,13,240854,1885
Almira,F,13,240854,1885
Arie,F,13,240854,1885
Betsy,F,13,240854,1885
Clotilde,F,13,240854,1885
Diana,F,13,240854,1885
Edyth,F,13,240854,1885
Emmie,F,13,240854,1885
Jeanne,F,13,240854,1885
Kathryne,F,13,240854,1885
Lauretta,F,13,240854,1885
Lucie,F,13,240854,1885
Philomene,F,13,240854,1885
Pollie,F,13,240854,1885
Serena,F,13,240854,1885
Tempie,F,13,240854,1885
Therese,F,13,240854,1885
Tressie,F,13,240854,1885
Valeria,F,13,240854,1885
Zetta,F,13,240854,1885
Beryl,F,12,240854,1885
Birtie,F,12,240854,1885
Cara,F,12,240854,1885
Claudie,F,12,240854,1885
Clemmie,F,12,240854,1885
Corda,F,12,240854,1885
Delilah,F,12,240854,1885
Dinah,F,12,240854,1885
Eleanore,F,12,240854,1885
Exie,F,12,240854,1885
Frona,F,12,240854,1885
Genie,F,12,240854,1885
Icie,F,12,240854,1885
Joe,F,12,240854,1885
Katheryn,F,12,240854,1885
Kattie,F,12,240854,1885
Leone,F,12,240854,1885
Loula,F,12,240854,1885
Lular,F,12,240854,1885
Malissie,F,12,240854,1885
Manie,F,12,240854,1885
Metta,F,12,240854,1885
Nanie,F,12,240854,1885
Nova,F,12,240854,1885
Rosina,F,12,240854,1885
Tracy,F,12,240854,1885
Verdie,F,12,240854,1885
Wanda,F,12,240854,1885
Zola,F,12,240854,1885
Adell,F,11,240854,1885
Arabella,F,11,240854,1885
Bina,F,11,240854,1885
Carol,F,11,240854,1885
Clarissa,F,11,240854,1885
Coral,F,11,240854,1885
Delila,F,11,240854,1885
Dellar,F,11,240854,1885
Dolores,F,11,240854,1885
Drucilla,F,11,240854,1885
Eldora,F,11,240854,1885
Ester,F,11,240854,1885
Gena,F,11,240854,1885
Guadalupe,F,11,240854,1885
Harry,F,11,240854,1885
Hedwig,F,11,240854,1885
Huldah,F,11,240854,1885
Jennette,F,11,240854,1885
Jo,F,11,240854,1885
Josefa,F,11,240854,1885
Juana,F,11,240854,1885
Leo,F,11,240854,1885
Liddie,F,11,240854,1885
Mima,F,11,240854,1885
Myrna,F,11,240854,1885
Nonie,F,11,240854,1885
Ocie,F,11,240854,1885
Ottie,F,11,240854,1885
Ottilia,F,11,240854,1885
Patience,F,11,240854,1885
Peggy,F,11,240854,1885
Phyllis,F,11,240854,1885
Queenie,F,11,240854,1885
Rhea,F,11,240854,1885
Robert,F,11,240854,1885
Selina,F,11,240854,1885
Theo,F,11,240854,1885
Albertha,F,10,240854,1885
Albertine,F,10,240854,1885
Annabel,F,10,240854,1885
Arizona,F,10,240854,1885
Arthur,F,10,240854,1885
Cherry,F,10,240854,1885
Deborah,F,10,240854,1885
Dottie,F,10,240854,1885
Edwina,F,10,240854,1885
Elenora,F,10,240854,1885
Emeline,F,10,240854,1885
Etna,F,10,240854,1885
Eve,F,10,240854,1885
Faith,F,10,240854,1885
Gina,F,10,240854,1885
Hetty,F,10,240854,1885
Ivah,F,10,240854,1885
Izora,F,10,240854,1885
Jemima,F,10,240854,1885
Jettie,F,10,240854,1885
Karen,F,10,240854,1885
Lavenia,F,10,240854,1885
Leatha,F,10,240854,1885
Leonie,F,10,240854,1885
Leslie,F,10,240854,1885
Libby,F,10,240854,1885
Lissie,F,10,240854,1885
Loretto,F,10,240854,1885
Lovina,F,10,240854,1885
Madie,F,10,240854,1885
Medora,F,10,240854,1885
Melinda,F,10,240854,1885
Mignon,F,10,240854,1885
Monica,F,10,240854,1885
Nella,F,10,240854,1885
Oda,F,10,240854,1885
Osie,F,10,240854,1885
Rella,F,10,240854,1885
Rossie,F,10,240854,1885
Roxy,F,10,240854,1885
Sabina,F,10,240854,1885
Sabra,F,10,240854,1885
Sidney,F,10,240854,1885
Sybil,F,10,240854,1885
Tennessee,F,10,240854,1885
Theodosia,F,10,240854,1885
Theresia,F,10,240854,1885
Ula,F,10,240854,1885
Valentine,F,10,240854,1885
Wilda,F,10,240854,1885
Abigail,F,9,240854,1885
Aggie,F,9,240854,1885
Annabell,F,9,240854,1885
Arvilla,F,9,240854,1885
Bernadine,F,9,240854,1885
Beth,F,9,240854,1885
Bobbie,F,9,240854,1885
Cathryn,F,9,240854,1885
Charlie,F,9,240854,1885
Christie,F,9,240854,1885
Dessa,F,9,240854,1885
Electa,F,9,240854,1885
Elmer,F,9,240854,1885
Elvina,F,9,240854,1885
Eulalie,F,9,240854,1885
Evaline,F,9,240854,1885
Evangeline,F,9,240854,1885
Florine,F,9,240854,1885
Freida,F,9,240854,1885
Georgina,F,9,240854,1885
Glenn,F,9,240854,1885
Golden,F,9,240854,1885
Gusta,F,9,240854,1885
Hildur,F,9,240854,1885
Imo,F,9,240854,1885
Jewel,F,9,240854,1885
Jewell,F,9,240854,1885
Joan,F,9,240854,1885
Jossie,F,9,240854,1885
Joy,F,9,240854,1885
Juliet,F,9,240854,1885
Juliette,F,9,240854,1885
Kizzie,F,9,240854,1885
Leanna,F,9,240854,1885
Letta,F,9,240854,1885
Manuela,F,9,240854,1885
Millicent,F,9,240854,1885
Missie,F,9,240854,1885
Nealie,F,9,240854,1885
Nelly,F,9,240854,1885
Pennie,F,9,240854,1885
Ragna,F,9,240854,1885
Rosalee,F,9,240854,1885
Santos,F,9,240854,1885
Thea,F,9,240854,1885
Thomas,F,9,240854,1885
Thora,F,9,240854,1885
Vinie,F,9,240854,1885
Aletha,F,8,240854,1885
Alicia,F,8,240854,1885
Calla,F,8,240854,1885
Classie,F,8,240854,1885
Cleora,F,8,240854,1885
Cleva,F,8,240854,1885
Clevie,F,8,240854,1885
Courtney,F,8,240854,1885
Dagmar,F,8,240854,1885
Dee,F,8,240854,1885
Doshie,F,8,240854,1885
Edmonia,F,8,240854,1885
Eleonora,F,8,240854,1885
Elisa,F,8,240854,1885
Elvie,F,8,240854,1885
Emmaline,F,8,240854,1885
Emmy,F,8,240854,1885
Eudora,F,8,240854,1885
Fairy,F,8,240854,1885
Francisca,F,8,240854,1885
Fred,F,8,240854,1885
Fronia,F,8,240854,1885
Garnet,F,8,240854,1885
Grayce,F,8,240854,1885
Hassie,F,8,240854,1885
Helma,F,8,240854,1885
Hildegarde,F,8,240854,1885
Jeannie,F,8,240854,1885
Leonore,F,8,240854,1885
Lillia,F,8,240854,1885
Lollie,F,8,240854,1885
Love,F,8,240854,1885
Luetta,F,8,240854,1885
Macie,F,8,240854,1885
Madeleine,F,8,240854,1885
Malvina,F,8,240854,1885
Margery,F,8,240854,1885
Media,F,8,240854,1885
Norine,F,8,240854,1885
Novella,F,8,240854,1885
Octa,F,8,240854,1885
Rachael,F,8,240854,1885
Rosia,F,8,240854,1885
Sarrah,F,8,240854,1885
Vertie,F,8,240854,1885
Victorine,F,8,240854,1885
Wilhelmine,F,8,240854,1885
Zaida,F,8,240854,1885
Zilpha,F,8,240854,1885
Adelina,F,7,240854,1885
Albertina,F,7,240854,1885
Almedia,F,7,240854,1885
Alphonsine,F,7,240854,1885
Ama,F,7,240854,1885
Anabel,F,7,240854,1885
Annis,F,7,240854,1885
Arlie,F,7,240854,1885
Aurilla,F,7,240854,1885
Berenice,F,7,240854,1885
Bernadette,F,7,240854,1885
Beula,F,7,240854,1885
Buena,F,7,240854,1885
Byrdie,F,7,240854,1885
Claribel,F,7,240854,1885
Claude,F,7,240854,1885
Daisie,F,7,240854,1885
Dorcas,F,7,240854,1885
Dosha,F,7,240854,1885
Elena,F,7,240854,1885
Elfrieda,F,7,240854,1885
Elna,F,7,240854,1885
Elta,F,7,240854,1885
Emelie,F,7,240854,1885
Euna,F,7,240854,1885
Eveline,F,7,240854,1885
Florrie,F,7,240854,1885
Hellen,F,7,240854,1885
Hermina,F,7,240854,1885
Honora,F,7,240854,1885
Imogene,F,7,240854,1885
Irena,F,7,240854,1885
Janette,F,7,240854,1885
Joyce,F,7,240854,1885
Katharina,F,7,240854,1885
Katy,F,7,240854,1885
Lacy,F,7,240854,1885
Laverne,F,7,240854,1885
Lella,F,7,240854,1885
Lera,F,7,240854,1885
Lillis,F,7,240854,1885
Lisette,F,7,240854,1885
Litha,F,7,240854,1885
Lugenia,F,7,240854,1885
Mabell,F,7,240854,1885
Macy,F,7,240854,1885
Maebelle,F,7,240854,1885
Magdalen,F,7,240854,1885
Margarette,F,7,240854,1885
Margarita,F,7,240854,1885
Margrett,F,7,240854,1885
Marinda,F,7,240854,1885
Martina,F,7,240854,1885
Maryann,F,7,240854,1885
Melina,F,7,240854,1885
Mirtie,F,7,240854,1885
Montie,F,7,240854,1885
Odie,F,7,240854,1885
Odile,F,7,240854,1885
Omie,F,7,240854,1885
Parlee,F,7,240854,1885
Pheobe,F,7,240854,1885
Rennie,F,7,240854,1885
Rettie,F,7,240854,1885
Rinda,F,7,240854,1885
Roma,F,7,240854,1885
Rosamond,F,7,240854,1885
Roseanna,F,7,240854,1885
Rosena,F,7,240854,1885
Ruthie,F,7,240854,1885
Sadye,F,7,240854,1885
Sula,F,7,240854,1885
Susannah,F,7,240854,1885
Tinie,F,7,240854,1885
Trudie,F,7,240854,1885
Walter,F,7,240854,1885
Yetta,F,7,240854,1885
Zada,F,7,240854,1885
Zadie,F,7,240854,1885
Agness,F,6,240854,1885
Albert,F,6,240854,1885
Alvira,F,6,240854,1885
Alyce,F,6,240854,1885
Ana,F,6,240854,1885
Andrea,F,6,240854,1885
Ardella,F,6,240854,1885
Arminta,F,6,240854,1885
Arra,F,6,240854,1885
Atha,F,6,240854,1885
Avie,F,6,240854,1885
Bama,F,6,240854,1885
Berdie,F,6,240854,1885
Biddie,F,6,240854,1885
Bula,F,6,240854,1885
Cammie,F,6,240854,1885
Capitola,F,6,240854,1885
Carra,F,6,240854,1885
Celestine,F,6,240854,1885
Channie,F,6,240854,1885
Cinda,F,6,240854,1885
Clella,F,6,240854,1885
Cornie,F,6,240854,1885
Corrine,F,6,240854,1885
Crystal,F,6,240854,1885
Dana,F,6,240854,1885
Delpha,F,6,240854,1885
Delta,F,6,240854,1885
